,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,SrcState_F,DstState_F,SrcState_S,DstState_S,SrcState_P,DstState_P,SrcState_A,DstState_A,SrcState_R,DstState_R,SrcState_C,DstState_C,SrcState_E,DstState_E,->,>,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,Label
1471102,1,0,61.28599499999999,0,0.0,0.0,437,639,10,1076,17.55702913854952,107.6,0.1631694157857762,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1471208,1,0,4.713476999999999,0,0.0,0.0,508,443,9,951,201.76188406138402,105.66666666666669,1.9094184611487448,1.1467268623024829,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1473016,1,0,67.339844,0,0.0,0.0,499,639,11,1138,16.899356048404268,103.45454545454544,0.16335054176840685,0.7809076682316118,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1475212,1,0,61.302097,0,0.0,0.0,437,639,10,1076,17.552417497235048,107.6,0.1631265566657532,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1476934,1,0,61.30178100000001,0,0.0,0.0,437,639,10,1076,17.552507976888958,107.6,0.16312739755473007,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1478826,1,0,63.755341,0,0.0,0.0,437,639,10,1076,16.87701740941202,107.6,0.15684960417669164,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1480711,1,0,61.285515,0,0.0,0.0,437,639,10,1076,17.557166648595512,107.6,0.16317069376018134,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1482747,1,0,64.26958499999999,0,0.0,0.0,572,699,12,1271,19.776072927808702,105.91666666666669,0.18671351308710024,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1484424,1,0,64.290497,0,0.0,0.0,572,639,11,1211,18.836376393232733,110.0909090909091,0.17109838177172593,0.8951486697965572,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1486280,1,0,61.28614399999999,0,0.0,0.0,437,639,10,1076,17.5569864535775,107.6,0.16316901908529274,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1488000,1,0,61.285591,0,0.0,0.0,437,639,10,1076,17.557144876028033,107.6,0.16317049141289994,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1490005,1,0,61.286129,0,0.0,0.0,437,639,10,1076,17.556990750712938,107.6,0.1631690590214957,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1491800,1,0,61.31089,0,0.0,0.0,437,639,10,1076,17.549900189020253,107.6,0.16310316160799493,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1493620,1,0,61.29740500000001,0,0.0,0.0,437,639,10,1076,17.553761044207338,107.6,0.1631390431617782,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1495359,1,0,64.216179,0,0.0,0.0,437,639,10,1076,16.755901966699078,107.6,0.15572399597303976,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1497097,1,0,61.286179,0,0.0,0.0,437,639,10,1076,17.556976426936323,107.6,0.16316892590089518,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1498930,1,0,61.300491,0,0.0,0.0,437,639,10,1076,17.552877349709973,107.6,0.16313083038763915,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1500887,1,0,61.286537,0,0.0,0.0,437,639,10,1076,17.55687386937852,107.6,0.1631679727637409,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1502693,1,0,61.284992,0,0.0,0.0,437,639,10,1076,17.557316479701914,107.6,0.16317208624258284,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1504447,1,0,64.191383,0,0.0,0.0,497,639,11,1136,17.697079372787467,103.27272727272728,0.1713625643491744,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1506284,1,0,64.026413,0,0.0,0.0,497,579,10,1076,16.805564291099675,107.6,0.15618554173884455,0.8583765112262521,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1508334,1,0,61.30246,0,0.0,0.0,437,639,10,1076,17.552313561315483,107.6,0.1631255907185454,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1510031,1,0,61.284565,0,0.0,0.0,437,639,10,1076,17.557438810245287,107.6,0.16317322314354354,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1511785,1,0,61.301903,0,0.0,0.0,437,639,10,1076,17.552473044760127,107.6,0.16312707290669262,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1514112,1,0,64.28630799999999,0,0.0,0.0,572,639,11,1211,18.837603802041333,110.0909090909091,0.17110953081953315,0.8951486697965572,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1516239,1,0,61.302258,0,0.0,0.0,437,639,10,1076,17.552371398782736,107.6,0.16312612824147524,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1518573,1,0,61.302654,0,0.0,0.0,437,639,10,1076,17.552258014799815,107.6,0.16312507448698713,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1520335,1,0,61.3008,0,0.0,0.0,437,639,10,1076,17.55278887061833,107.6,0.1631300080912484,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1522358,1,0,61.30041899999999,0,0.0,0.0,437,639,10,1076,17.55289796632548,107.6,0.16313102199187254,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1524049,1,0,63.625435,0,0.0,0.0,437,639,10,1076,16.91147573293605,107.6,0.15716984881910828,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1526134,1,0,61.300858,0,0.0,0.0,437,639,10,1076,17.552772262991816,107.6,0.1631298537452771,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1527986,1,0,61.30119300000001,0,0.0,0.0,437,639,10,1076,17.552676340246755,107.6,0.16312896226995124,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1529853,1,0,61.30194100000001,0,0.0,0.0,437,639,10,1076,17.55246216428938,107.6,0.16312697178707602,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1531558,1,0,63.604889,0,0.0,0.0,437,639,10,1076,16.91693857055548,107.6,0.15722061868545986,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1533518,1,0,61.300297,0,0.0,0.0,437,639,10,1076,17.552932900145656,107.6,0.16313134665562876,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1535245,1,0,61.285851,0,0.0,0.0,437,639,10,1076,17.557070391337145,107.6,0.16316979917599578,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1537303,1,0,61.300835,0,0.0,0.0,437,639,10,1076,17.552778848770984,107.6,0.1631299149514032,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1539281,1,0,64.31012700000001,0,0.0,0.0,497,639,11,1136,17.66440299519234,103.27272727272728,0.17104615576330612,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1541235,1,0,61.285885,0,0.0,0.0,437,639,10,1076,17.557060651078142,107.6,0.16316970865314254,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1543159,1,0,61.28562900000001,0,0.0,0.0,437,639,10,1076,17.557133989764548,107.6,0.16317039023944746,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1545149,1,0,61.293247,0,0.0,0.0,437,639,10,1076,17.55495185301572,107.6,0.16315011015813866,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1546982,1,0,64.328575,0,0.0,0.0,497,639,11,1136,17.659337238544452,103.27272727272728,0.17099710354224387,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1549365,1,0,64.292877,0,0.0,0.0,497,639,11,1136,17.669142415263202,103.27272727272728,0.17109204803511902,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1551328,1,0,64.033173,0,0.0,0.0,497,639,11,1136,17.740804442097534,103.27272727272728,0.17178595850622613,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1553489,1,0,61.255939,0,0.0,0.0,437,639,10,1076,17.565643716603542,107.6,0.1632494769201073,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1555566,1,0,61.255962,0,0.0,0.0,437,579,9,1016,16.586140627421702,112.88888888888887,0.14692447406180642,0.7547495682210709,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1557536,1,0,61.271595,0,0.0,0.0,437,639,10,1076,17.561155377136828,107.6,0.16320776372803744,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1559313,1,0,64.18040500000001,0,0.0,0.0,572,699,12,1271,19.80355219011161,105.91666666666669,0.1869729553747752,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1561612,1,0,61.255077,0,0.0,0.0,437,639,10,1076,17.565890905663213,107.6,0.16325177421620088,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1563621,1,0,61.273773,0,0.0,0.0,437,639,10,1076,17.560531159065402,107.6,0.1632019624448457,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1565873,1,0,64.119865,0,0.0,0.0,572,699,12,1271,19.822250093633226,105.91666666666669,0.18714948947568746,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1567759,1,0,61.255913,0,0.0,0.0,437,639,10,1076,17.565651172320294,107.6,0.16324954621115514,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1569699,1,0,64.269966,0,0.0,0.0,572,699,12,1271,19.77595569289705,105.91666666666669,0.18671240622719484,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1571710,1,0,64.39711,0,0.0,0.0,499,639,11,1138,17.671600480207886,103.45454545454544,0.1708151188772291,0.7809076682316118,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1573466,1,0,64.194511,0,0.0,0.0,572,699,12,1271,19.799200588972468,105.91666666666669,0.1869318702342012,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1575564,1,0,61.26511800000001,0,0.0,0.0,437,639,10,1076,17.563011957309865,107.6,0.16322501819061214,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1577432,1,0,64.150681,0,0.0,0.0,572,699,12,1271,19.812728098708728,105.91666666666669,0.1870595886581469,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1579670,1,0,73.656807,0,0.0,0.0,559,639,12,1198,16.264620322192357,99.83333333333331,0.1629177327765511,0.8748043818466353,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1581305,1,0,61.269859,0,0.0,0.0,437,639,10,1076,17.56165294912789,107.6,0.16321238800304733,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1583732,1,0,64.275696,0,0.0,0.0,572,699,12,1271,19.7741927213048,105.91666666666669,0.18669576133411295,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1584123,1,0,4.5512489999999985,0,0.0,0.0,568,443,10,1011,222.13682441896717,101.1,2.197199054589191,1.2821670428893903,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1585691,1,0,61.271843,0,0.0,0.0,437,639,10,1076,17.561084297725465,107.6,0.1632071031387125,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1587831,1,0,61.25725600000001,0,0.0,0.0,437,639,10,1076,17.565266064154095,107.6,0.1632459671389786,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1590258,1,0,61.25709200000001,0,0.0,0.0,437,639,10,1076,17.565313090605084,107.6,0.16324640418777958,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1592734,1,0,61.272514,0,0.0,0.0,437,639,10,1076,17.560891984944504,107.6,0.16320531584520914,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1595587,1,0,70.654037,0,0.0,0.0,497,639,11,1136,16.07834524727865,103.27272727272728,0.1556882022183672,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1599490,1,0,64.080765,0,0.0,0.0,499,639,11,1138,17.758839177403704,103.45454545454544,0.17165837517701293,0.7809076682316118,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1602190,1,0,61.254604,0,0.0,0.0,437,639,10,1076,17.566026547163705,107.6,0.1632530348249415,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1605129,1,0,61.271347,0,0.0,0.0,437,639,10,1076,17.56122645712359,107.6,0.16320842432270993,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1608415,1,0,61.25986500000001,0,0.0,0.0,437,639,10,1076,17.564517976002723,107.6,0.16323901464686544,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1611797,1,0,61.27144200000001,0,0.0,0.0,437,639,10,1076,17.56119922883486,107.6,0.16320817127169945,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1615185,1,0,61.255608,0,0.0,0.0,437,639,10,1076,17.56573863408555,107.6,0.16325035905283972,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1618748,1,0,61.272884,0,0.0,0.0,437,639,10,1076,17.560785942440706,107.6,0.16320433032008091,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1622302,1,0,61.27192700000001,0,0.0,0.0,437,639,10,1076,17.56106022257142,107.6,0.1632068793919277,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1625537,1,0,64.273041,0,0.0,0.0,497,579,10,1076,16.741078113917155,107.6,0.15558622782450887,0.8583765112262521,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1628772,1,0,71.054649,0,0.0,0.0,561,639,12,1200,16.88840937065216,100.0,0.16888409370652158,0.8779342723004695,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1632411,1,0,61.254814,0,0.0,0.0,437,639,10,1076,17.565966325520144,107.6,0.16325247514423927,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1635912,1,0,64.129616,0,0.0,0.0,497,639,11,1136,17.714124469418312,103.27272727272728,0.17152761370035335,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1639260,1,0,61.255802,0,0.0,0.0,437,639,10,1076,17.565683002566846,107.6,0.16324984203129034,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1642614,1,0,70.14366899999999,0,0.0,0.0,572,699,12,1271,18.119953206325718,105.91666666666669,0.17107744962699345,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1646124,1,0,61.255199,0,0.0,0.0,437,639,10,1076,17.56585592024605,107.6,0.1632514490729187,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1649647,1,0,61.271828,0,0.0,0.0,437,639,10,1076,17.561088596867062,107.6,0.16320714309356008,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1651456,1,0,64.33551800000001,0,0.0,0.0,499,639,11,1138,17.68851849455848,103.45454545454544,0.1709786497716549,0.7809076682316118,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1653459,1,0,61.25488299999999,0,0.0,0.0,437,639,10,1076,17.565946538498814,107.6,0.16325229124998902,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1655130,1,0,70.581329,0,0.0,0.0,497,639,11,1136,16.094908045724107,103.27272727272728,0.1558485814286665,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1656920,1,0,64.14110600000001,0,0.0,0.0,572,639,11,1211,18.88024818281119,110.0909090909091,0.17149688687937495,0.8951486697965572,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1658650,1,0,64.137367,0,0.0,0.0,497,639,11,1136,17.711983717697674,103.27272727272728,0.1715068845903824,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1660787,1,0,61.271053,0,0.0,0.0,437,639,10,1076,17.561310722046837,107.6,0.1632092074539669,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1662351,1,0,64.10479000000001,0,0.0,0.0,499,639,11,1138,17.752183573177604,103.45454545454544,0.17159404156850055,0.7809076682316118,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1664591,1,0,64.420998,0,0.0,0.0,572,699,12,1271,19.729591894866328,105.91666666666669,0.18627466777214474,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1666480,1,0,61.27251800000001,0,0.0,0.0,437,639,10,1076,17.560890838532213,107.6,0.1632053051908198,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1668415,1,0,67.05252800000001,0,0.0,0.0,559,639,12,1198,17.86658960867217,99.83333333333331,0.1789641697028932,0.8748043818466353,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1670066,1,0,64.153442,0,0.0,0.0,437,639,10,1076,16.772287915588382,107.6,0.15587628174338644,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1671758,1,0,61.270229,0,0.0,0.0,437,639,10,1076,17.56154689743366,107.6,0.16321140239250614,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1673370,1,0,61.256359,0,0.0,0.0,437,639,10,1076,17.565523278979086,107.6,0.1632483576113298,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1675212,1,0,64.224785,0,0.0,0.0,572,699,12,1271,19.78986772785616,105.91666666666669,0.1868437551017104,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1677047,1,0,64.076195,0,0.0,0.0,499,639,11,1138,17.760105761585873,103.45454545454544,0.17167061808211306,0.7809076682316118,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1678838,1,0,64.19479399999999,0,0.0,0.0,572,639,11,1211,18.86445807427936,110.0909090909091,0.1713534589736358,0.8951486697965572,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1680740,1,0,61.256798,0,0.0,0.0,437,639,10,1076,17.565397394751194,107.6,0.16324718768356128,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1682625,1,0,61.257385,0,0.0,0.0,437,639,10,1076,17.565229074012873,107.6,0.1632456233644319,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1684520,1,0,61.25607700000001,0,0.0,0.0,437,639,10,1076,17.565604144059044,107.6,0.16324910914553015,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1686502,1,0,61.256634,0,0.0,0.0,437,639,10,1076,17.56544442190539,107.6,0.16324762473889767,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1688780,1,0,70.209595,0,0.0,0.0,572,699,12,1271,18.10293877923666,105.91666666666669,0.17091680987477567,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1690823,1,0,64.248772,0,0.0,0.0,497,639,11,1136,17.68127179146708,103.27272727272728,0.1712094979807552,0.7777777777777778,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1692704,1,0,63.713871,0,0.0,0.0,437,639,10,1076,16.88800230015847,107.6,0.15695169423939098,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1694607,1,0,61.256401,0,0.0,0.0,437,639,10,1076,17.565511235307472,107.6,0.16324824568129626,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1696329,1,0,61.255684,0,0.0,0.0,437,639,10,1076,17.565716840252733,107.6,0.16325015650792507,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1697875,1,0,61.25436800000001,0,0.0,0.0,437,639,10,1076,17.566094225313037,107.6,0.16325366380402453,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1699577,1,0,64.234833,0,0.0,0.0,572,639,11,1211,18.85269943801364,110.0909090909091,0.17124665055173416,0.8951486697965572,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1701377,1,0,64.295456,0,0.0,0.0,572,699,12,1271,19.76811549481817,105.91666666666669,0.18663838390072232,0.8183118741058655,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1703326,1,0,61.256653,0,0.0,0.0,437,639,10,1076,17.565438973624627,107.6,0.16324757410431812,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1705075,1,0,61.254803,0,0.0,0.0,437,639,10,1076,17.565969479976946,107.6,0.16325250446075226,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1706613,1,0,67.099365,0,0.0,0.0,499,639,11,1138,16.95992204993296,103.45454545454544,0.16393597763555584,0.7809076682316118,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1708418,1,0,61.255775,0,0.0,0.0,437,639,10,1076,17.56569074507669,107.6,0.16324991398770156,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1710128,1,0,61.256573,0,0.0,0.0,437,639,10,1076,17.565461913776993,107.6,0.16324778730276016,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1711941,1,0,61.27018399999999,0,0.0,0.0,437,639,10,1076,17.561559795544277,107.6,0.16321152226342264,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1713482,1,0,61.27063,0,0.0,0.0,437,639,10,1076,17.561431961773526,107.6,0.16321033421722608,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1715124,1,0,61.271648,0,0.0,0.0,437,639,10,1076,17.561140186730412,107.6,0.1632076225532566,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1716643,1,0,61.292297,0,0.0,0.0,437,639,10,1076,17.55522394600418,107.6,0.16315263890338455,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1718226,1,0,61.269562,0,0.0,0.0,437,639,10,1076,17.561738078036207,107.6,0.16321317916390524,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
